,Product Name,Price,Net,Brand,IMG1,IMG2,IMG3,IMG4,Sold By
112,Skater Mickey IH 20cm Pot&Fry pan with Detachable Handle,$134.10,4 pc,Skater,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156086_XL1_20221213.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156086_LXL1_20221213.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156086_RXL1_20221213.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156086_BXL1_20221213.jpg?w=108&q=70,AXKLUSIV
113,Skater WinnieThePooh IH 20cm Pot&Fry pan w Detachable Handle,$134.10,4 pc,Skater,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156087_XL1_20221213.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156087_LXL1_20221213.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156087_RXL1_20221213.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90156087_BXL1_20221213.jpg?w=108&q=70,AXKLUSIV
114,Casa Taiwan World Cup Drink (Hong Kong Mango Pomelo Sago),$7.90,126 G,Casa,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155397_XL1_20221207.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155397_BXL1_20221207.jpg?w=108&q=70,None,None,Food People
115,Casa Taiwan World Cup Drink (Matcha Latte),$7.90,127 G,Casa,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155396_XL1_20221207.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155396_BXL1_20221207.jpg?w=108&q=70,None,None,Food People
116,Royal Umbrella Thai Hom Mali Rice,$15.50,5kg,Royal Umbrella,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13111322_XL1_20210430.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13111322_BXL1_20210430.jpg?w=108&q=70,None,None,None
117,Freezerpak Crispy Chicken Nuggets,$8.40,1kg,FREEZEPAK,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177941_XL1_20210510.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177941_BXL1_20210510.jpg?w=108&q=70,None,None,None
118,SongHe AAA Thai Hom Mali Rice - New Crop,$13.80,5kg,Songhe,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13110987_XL1_20211124.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13110987_LXL1_20211124.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13110987_RXL1_20211124.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13110987_BXL1_20211124.jpg?w=108&q=70,None
119,FairPrice Pure Cane Sugar - Fine Grain,$1.60,1kg,Fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13179115_XL1_20210824.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13179115_LXL1_20210824.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13179115_BXL1_20210824.jpg?w=108&q=70,None,None
120,Coco Thumb Fresh Coconut,$3.90,1 per pack,Thai,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167850_XL1_20221123.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167850_LXL1_20201217.jpg?w=108&q=70,None,None,None
121,Pasar Thailand Spring Onion,$1.65,100g,Pasar,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10554146_XL1_20221123.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10554146_LXL1.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10554146_BXL1.jpg?w=108&q=70,None,None
122,Pasar Thailand Corn of Cob,$2.99,2 per pack,Pasar,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13035207_XL1_20221123.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13035207_LXL1.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13035207_BXL1.jpg?w=108&q=70,None,None
123,FairPrice Frozen Edamame Salted Soy Beans,$3.30,500g,Fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10045587_XL1_20201012.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10045587_BXL1_20201012.jpg?w=108&q=70,None,None,None
124,AAA Thai Seafood Chilli Sauce (5KG),$39.90,5 KG,AAA,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90149619_XL1_20221012.jpg?w=1200&q=70,None,None,None,Sinhua Hock Kee
125,AAA Suki Sauce (5KG),$39.90,5 KG,AAA,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90149618_XL1_20221012.jpg?w=1200&q=70,None,None,None,Sinhua Hock Kee
126,Alpro Oat Milk Unsweetened Plant Based UHT 1L,$7.90,1 L,ALPRO,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90135614_XL1_20220613.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90135614_BXL1_20220613.jpg?w=108&q=70,None,None,Mr Bazaar
127,Alpro Oat Milk Unsweetened Plant Based UHT 180ml x 24 Packs,$41.90,24 X 180ML,ALPRO,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90135613_XL1_20220613.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90135613_BXL1_20220613.jpg?w=108&q=70,None,None,Mr Bazaar
128,OSK Japanese Green Tea Bags,$5.90,50 x 2g,Osk,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/114273_XL1_20220915.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/114273_LXL1_20220915.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/114273_RXL1_20220915.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/114273_BXL1_20210823.jpg?w=108&q=70,None
129,Magiclean Bathroom Stain & Mold Remover,$4.85,400ml,Magiclean,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12329292_XL1_20220418.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12329292_LXL1_20210514.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12329292_RXL1_20210514.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12329292_BXL1_20210514.jpg?w=108&q=70,None
130,Magiclean Wiper Dry Sheet,$11.15,3 x 20 per pack,Magiclean,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/725377_XL1_20220418.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/725377_LXL1_20210524.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/725377_RXL1_20210524.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/725377_BXL1_20210524.jpg?w=108&q=70,None
131,(Sample) Nonio Medicated Mouth Wash - Clear Herb Mint,$0.10,80ml,NONIO,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13203807_XL1_20210728.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13203807_LXL1_20220408.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13203807_BXL1_20210728.jpg?w=108&q=70,None,None
132,Mitsuya Tasty Biscuit Stick,$1.60,40g,Mitsuya,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/491837_XL1_20220919.jpg?w=1200&q=70,None,None,None,None
133,Nestle Kit Kat Mini Chocolate Bar - Otoama (Dark),$5.15,13 per pack,Kit Kat,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13009617_XL1_20221031.jpg?w=1200&q=70,None,None,None,None
134,Nestle Kit Kat Mini Chocolate Bar - Otoama(Green Tea),$5.15,12 per pack,Kit Kat,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13066282_XL1_20221122.jpg?w=1200&q=70,None,None,None,Cartons & Variety DS
135,Meiji Chocolate - Macadamia,$3.60,64g,Meiji,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13160242_XL1_20210210.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13160242_LXL1_20210210.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13160242_RXL1_20210210.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13160242_BXL1_20210210.jpg?w=108&q=70,Cartons & Variety DS
136,UCC Decaffeinated RTD Instant Coffee Sugar Free,$23.40,6 X 930ML,Ucc,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155273_XL1_20221206.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155273_BXL1_20221206.jpg?w=108&q=70,None,None,SUNDAY
137,UCC Decaffeinated RTD Instant Coffee Sugar Free,$44.50,12 X 930ML,Ucc,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155272_XL1_20221206.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155272_BXL1_20221206.jpg?w=108&q=70,None,None,SUNDAY
138,UCC Decaffeinated RTD Instant Coffee Sugar Free,$4.50,930 ML,Ucc,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155274_XL1_20221206.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90155274_BXL1_20221206.jpg?w=108&q=70,None,None,SUNDAY
139,Kirei Sengetsu Mugon Aged Kome Shochu,$129.00,720 ML,Kirei,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90152191_XL1_20221201.jpg?w=1200&q=70,None,None,None,Kirei Japanese Food Supply
140,US Russet Potato Pack,$3.60,1kg,Us,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13088687_XL1_20221122.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13088687_BXL1.jpg?w=108&q=70,None,None,None
141,Clorox Toilet Bowl Cleaner with Bleach - Rain Clean,$8.65,2 x 709ml,Clorox,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13057113_XL1_20221020.jpg?w=1200&q=70,None,None,None,Cartons & Variety DS
142,Arm & Hammer Pure Baking Soda,$1.50,454g,Arm & Hammer,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/110180_XL1_20220428.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/110180_LXL1_20220428.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/110180_BXL1_20220428.jpg?w=108&q=70,None,None
143,Diamond Aluminum Foil (25 square feet),$1.97,1 per pack,Diamond Brand,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/38225_XL1_20210222.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/38225_LXL1_20210222.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/38225_RXL1_20210222.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/38225_BXL1_20210222.jpg?w=108&q=70,None
144,US Russet Potato Pack,$3.60,1kg,Us,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13088687_XL1_20221122.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13088687_BXL1.jpg?w=108&q=70,None,None,None
145,USA Red Seedless Grapes,$5.95,500g,Usa,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13139679_XL1_20221122.jpg?w=1200&q=70,None,None,None,None
146,USA Autumn Crisp Grapes - Green (Seedless),$7.95,500g,Usa,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13164787_XL1_20221122.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13164787_LXL1_20201109.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13164787_RXL1_20201109.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13164787_BXL1_20201109.jpg?w=108&q=70,None
147,Berryfield Whole Frozen Blueberries,$21.20,1kg,BERRYFIELD,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177827_XL1_20210510.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177827_BXL1_20210510.jpg?w=108&q=70,None,None,None
148,Hershey Popped Snack Mix Pouch,$9.52,8 OZ,Hershey,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90152411_XL1_20221116.jpg?w=1200&q=70,None,None,None,Choco Express
149,Reese Popped Snack Mix Pouch,$9.52,8 OZ,Reese,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90152405_XL1_20221116.jpg?w=1200&q=70,None,None,None,Choco Express
150,Hershey Popped Snack Mix,$5.36,4 OZ,Hershey,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90152407_XL1_20221116.jpg?w=1200&q=70,None,None,None,Choco Express
151,Bulleit Bourbon Whisky,$136.00,2 X 700ML,Bulleit,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90144648_XL1_20220827.jpg?w=1200&q=70,None,None,None,Prestigio Delights
152,Holland Potato (China),$1.25,1kg,Holland,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13057650_XL1_20221122.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13057650_BXL1.jpg?w=108&q=70,None,None,None
153,Maling Premium Luncheon Meat - Pork,$2.95,397g,Maling,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_XL1_20221109.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_LXL1_20210622.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_RXL1_20210622.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_BXL1_20210622.jpg?w=108&q=70,None
154,Gold Beijing Cabbage,$1.80,600g,Gold,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13097800_XL1_20221122.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13097800_BXL1.jpg?w=108&q=70,None,None,None
155,Chef China Garlic - Pure White,$1.75,500g,Chef,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10734550_XL1_20221122.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10734550_LXL1_20211122.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10734550_RXL1_20211122.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10734550_BXL1_20211122.jpg?w=108&q=70,None
156,Maling Premium Luncheon Meat - Pork,$2.95,397g,Maling,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_XL1_20221109.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_LXL1_20210622.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_RXL1_20210622.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125886_BXL1_20210622.jpg?w=108&q=70,None
157,Narcissus Can Food - Whole Mushrooms,$1.65,425g,Narcissus,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10458605_XL1_20220921.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10458605_LXL1_20220921.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10458605_BXL1_20220921.jpg?w=108&q=70,None,None
158,Nongshim Shin Ramyun Instant Noodle - Spicy,$4.45,5 x 120g,Nongshim,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11130492_XL1_20210208.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11130492_LXL1_20210208.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11130492_RXL1_20210208.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11130492_BXL1_20210208.jpg?w=108&q=70,None
159,Narcissus Can Food - Braised Peanuts,$0.85,170g,Narcissus,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13055480_XL1_20221019.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13055480_LXL1_20221019.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13055480_BXL1_20221019.jpg?w=108&q=70,None,None
160,Haday Red Beancurd,$2.70,288 G,Haday,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90151570_XL1_20221103.jpg?w=1200&q=70,None,None,None,Chuan Hong Seng
161,AAA Rice Vinegar Bundle (S),$24.00,6 KG,AAA,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90149617_XL1_20221012.jpg?w=1200&q=70,None,None,None,Sinhua Hock Kee
162,AAA Rice Vinegar Bundle (B),$19.20,7.2 KG,AAA,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90149616_XL1_20221012.jpg?w=1200&q=70,None,None,None,Sinhua Hock Kee
163,Cai Lin Ji Wuhan Hot and Dry Noodles - Original,$7.50,700 G,Cai Lin Ji,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/90147787_XL1_20220923.jpg?w=1200&q=70,None,None,None,Munch N' Stuff
164,3M Scotch-Brite Scrub Sponges - Tough Clean,$4.10,3 per pack,3m,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13211350_XL1_20220615.jpg?w=1200&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13211350_LXL1_20220626.jpg?w=108&q=70,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13211350_BXL1_20220626.jpg?w=108&q=70,None,None
165,Lotte Premium Luncheon Meat,$5.25,340g,Lotte,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13193481_XL1_20211012.jpg?w=1200&q=70,None,None,None,None
